strategy_id,date,issue_time,slot,start_time,end_time,price_yuan_kWh,load_kW,pv_kW,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,residual_adjustment_kWh,protected_net_kWh,theta,theta_preset,residual_days,fallback_reason,planned_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,nominal_state_end_kWh,planned_cost_yuan,emergency_cost_yuan
G2_lightgbm_gate,2025-06-29,2025-06-29,44,2025-06-29 07:20:00,2025-06-29 07:30:00,0.7644,4897.44,3031.7625,4748.85181960681,3101.2730549946996,274.596460768685,33.2791594518244,307.8756202205094,0.80,0.80,28,,307.8756202205094,0.0,3.0706297794905595,0.0,0.0,7846.416801912242,7843.004991046141,7531.369803053417,235.3401240965574,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,45,2025-06-29 07:30:00,2025-06-29 07:40:00,0.6899,4806.5555,3207.1684,4555.195501348024,3153.2283058935036,233.66119924242003,48.34404611924984,282.00524536166984,0.80,0.80,28,,1057.3913025384302,790.8267858717635,0.0,0.0,0.0,7843.004991046141,8554.749098330729,8229.217254512501,729.4942596212629,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,46,2025-06-29 07:40:00,2025-06-29 07:50:00,0.86,5401.6163,3372.7471,5315.5989503357805,3405.1584179468196,318.40675539816016,45.47338236633459,363.88013776449475,0.80,0.80,28,,0.0,0.0,338.1448666666666,0.0,0.0,8554.749098330729,8179.03257981221,7824.90599032973,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,47,2025-06-29 07:50:00,2025-06-29 08:00:00,1.1617,6370.25,3613.875,6576.180046802416,3685.926267048016,481.7089632923999,50.84561962400443,532.5545829164043,0.80,0.80,28,,0.0,0.0,459.3958333333333,0.0,0.0,8179.03257981221,7668.5927649973955,7233.17867597817,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,48,2025-06-29 08:00:00,2025-06-29 08:10:00,1.1683,6511.1212,3847.54,6707.057820731424,3878.6366179468196,471.403533797434,94.18623950455162,565.5897733019856,0.80,0.80,28,,0.0,0.0,443.9301999999999,0.0,0.0,7668.5927649973955,7175.336987219618,6604.74559453152,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,49,2025-06-29 08:10:00,2025-06-29 08:20:00,1.0956,6502.8457,3965.5271,6494.442934385356,4055.23361794682,406.5348860730894,113.17843019482478,519.7133162679143,0.80,0.80,28,,0.0,0.0,422.88643333333334,0.0,0.0,7175.336987219618,6705.463172404803,6027.286354233837,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,50,2025-06-29 08:20:00,2025-06-29 08:30:00,1.0849,6616.23,4067.025,6495.62075891911,4288.73491794682,367.81430682871496,82.89501221591127,450.7093190446262,0.80,0.80,28,,0.0,0.0,424.8674999999999,0.0,0.0,6705.463172404803,6233.388172404803,5526.498221962031,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,51,2025-06-29 08:30:00,2025-06-29 08:40:00,1.061,6459.0493,4352.8044,6472.50040630117,4458.644782555119,335.64260395767525,112.3020698314709,447.9446737891461,0.80,0.80,28,,0.0,0.0,351.0408166666666,0.0,0.0,6233.388172404803,5843.342820552952,5028.781917751869,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,52,2025-06-29 08:40:00,2025-06-29 08:50:00,1.043,6523.273,4600.1044,6481.473111146825,4552.7967775375955,321.4460556015383,102.7681021150068,424.2141577165451,0.80,0.80,28,,0.0,0.0,320.5281,0.0,0.0,5843.342820552952,5487.2004872196185,4557.432853622374,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,53,2025-06-29 08:50:00,2025-06-29 09:00:00,1.036,6734.67,4886.025,6548.282350644073,4882.53432750612,277.6246705229922,95.99656327729826,373.62123380029044,0.80,0.80,28,,0.0,0.0,308.1075000000001,0.0,0.0,5487.2004872196185,5144.858820552951,4142.298149399829,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,54,2025-06-29 09:00:00,2025-06-29 09:10:00,1.0147,6509.5141,5434.705,6608.869465712354,4932.3870444583745,279.4137368756633,133.2071238450044,412.6208607206677,0.80,0.80,28,,0.0,0.0,179.13485000000006,0.0,0.0,5144.858820552951,4945.820098330729,3683.8305263768643,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,55,2025-06-29 09:10:00,2025-06-29 09:20:00,0.9922,6386.0902,5476.5382,6533.198419958,5199.068756510054,222.35494390799096,105.18354585847844,327.5384897664694,0.80,0.80,28,,0.0,0.0,151.59199999999993,0.0,0.0,4945.820098330729,4777.384542775173,3319.898871080787,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,56,2025-06-29 09:20:00,2025-06-29 09:30:00,0.97,6549.31,5135.4375,6456.878883062852,5391.767473050358,177.5185683354157,91.89166932622115,269.41023766163687,0.80,0.80,28,,0.0,0.0,235.64541666666673,0.0,0.0,4777.384542775173,4515.5563020344325,3020.5541625678575,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,57,2025-06-29 09:30:00,2025-06-29 09:40:00,0.9422,6612.4323,5363.3201,6511.3707485330915,5547.419607408859,160.65852352070547,115.59762283074105,276.25614635144655,0.80,0.80,28,,0.0,0.0,208.18536666666674,0.0,0.0,4515.5563020344325,4284.239227960358,2713.602888844028,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,58,2025-06-29 09:40:00,2025-06-29 09:50:00,0.9569,6483.0944,5850.138,6519.135495470223,5737.399759045319,130.28928940415062,102.9834294385688,233.27271884271943,0.80,0.80,28,,0.0,0.0,105.49273333333333,0.0,0.0,4284.239227960358,4167.02507981221,2454.410979018784,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,59,2025-06-29 09:50:00,2025-06-29 10:00:00,0.9977,6387.34,6225.6375,6468.362618927946,5929.703075911603,89.77659050272374,66.60627467469824,156.382865177422,0.80,0.80,28,,0.0,0.0,26.95041666666672,0.0,0.0,4167.02507981221,4137.080172404802,2280.6522399327596,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,60,2025-06-29 10:00:00,2025-06-29 10:10:00,0.9919,6575.2029,6478.4334,6508.5215457720105,6139.603202740573,61.48639050523964,74.42391692653894,135.91030743177856,0.80,0.80,28,,0.0,0.0,16.128250000000055,0.0,0.0,4137.080172404802,4119.159894627024,2129.640787230783,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,61,2025-06-29 10:10:00,2025-06-29 10:20:00,0.9588,6478.5473,6937.145,6552.87265061477,6296.078053153492,42.7990995768796,109.17362224072377,151.97272181760337,0.80,0.80,28,,0.0,76.43295000000003,0.0,0.0,0.0,4119.159894627024,4187.949549627025,1960.7822074334463,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,62,2025-06-29 10:20:00,2025-06-29 10:30:00,0.9549,6160.86,7467.975,6504.303356171939,6590.561884784071,-14.376421435355192,109.67945175536079,95.30303032000559,0.80,0.80,28,,0.0,217.8525000000001,0.0,0.0,0.0,4187.949549627025,4384.016799627025,1854.8899515223288,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,63,2025-06-29 10:30:00,2025-06-29 10:40:00,0.9839,6255.3169,7585.2486,6469.234622530795,6882.585814780973,-68.89186537502974,118.29282174512566,49.400956370095926,0.80,0.80,28,,0.0,221.65528333333333,0.0,0.0,0.0,4384.016799627025,4583.506554627024,1800.0,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,64,2025-06-29 10:40:00,2025-06-29 10:50:00,0.799,6345.8384,7557.8442,6569.241422530795,7000.53907431279,-71.88294196366587,123.76645477579473,51.883512812128856,0.80,0.80,28,,51.883512812128856,253.8844794787955,0.0,0.0,0.0,4583.506554627024,4812.002586157941,1800.0,41.45492673689096,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,65,2025-06-29 10:50:00,2025-06-29 11:00:00,0.5025,6361.33,7489.0875,6544.785366650792,7038.738140163254,-82.325462252077,105.86096713006054,23.53550487798354,0.80,0.80,28,,856.8688382113168,833.3333333333333,0.0,0.0,211.4950882113169,4812.002586157941,5562.002586157941,2550.0,430.5765912011866,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,66,2025-06-29 11:00:00,2025-06-29 11:10:00,0.4662,6623.5602,7206.3781,6503.995089491211,6984.939749267705,-80.15744329608242,111.78660170966744,31.629158413585017,0.80,0.80,28,,864.9624917469183,833.3333333333333,0.0,0.0,128.7654750802517,5562.002586157941,6312.002586157941,3300.0,403.2455136524133,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,67,2025-06-29 11:10:00,2025-06-29 11:20:00,0.5007,6597.7024,6867.272,6466.0268499508675,7185.069600778261,-119.84045847123221,101.5856595650765,-18.254798906155713,0.80,0.80,28,,815.0785344271776,833.3333333333333,0.0,0.0,26.673467760511016,6312.002586157941,7062.002586157941,4050.0,408.1098221876878,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,68,2025-06-29 11:20:00,2025-06-29 11:30:00,0.4827,6392.92,6560.3625,6433.06285938962,7163.694225063502,-121.77189427898034,113.25592029757748,-8.515973981402865,0.80,0.80,28,,824.8173593519303,833.3333333333333,0.0,0.0,19.39110935193048,7062.002586157941,7812.002586157941,4800.0,398.1393393591768,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,69,2025-06-29 11:30:00,2025-06-29 11:40:00,0.4785,6621.8112,6287.1824,6441.976737264334,7220.109825063502,-129.6888479665281,117.42579979075768,-12.263048175770422,0.80,0.80,28,,821.0702851575628,765.2988184908961,0.0,0.0,0.0,7812.002586157941,8500.771522799747,5550.0,392.8821314478938,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,70,2025-06-29 11:40:00,2025-06-29 11:50:00,0.4662,6500.9405,6301.7975,6314.48924594436,7420.018292145377,-184.25484103350283,111.45985065600006,-72.79499037750277,0.80,0.80,28,,760.5383429558304,727.3478429558304,0.0,0.0,0.0,8500.771522799747,9155.384581459994,6300.0,354.56297548600816,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,71,2025-06-29 11:50:00,2025-06-29 12:00:00,0.4432,6023.11,6443.8875,6152.924720214275,7723.341850368827,-261.736188359092,124.87577479570336,-136.86041356338865,0.80,0.80,28,,696.4729197699446,766.602503103278,0.0,0.0,0.0,9155.384581459994,9845.326834252945,7050.0,308.6767980420394,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,72,2025-06-29 12:00:00,2025-06-29 12:10:00,0.4411,6027.9688,6283.6422,6250.766040046803,7778.940746621007,-254.69578442903395,111.1607539572509,-143.53503047178305,0.80,0.80,28,,689.7983028615502,732.4105361948835,0.0,0.0,0.0,9845.326834252945,10504.49631682834,7800.0,304.2700313922298,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,73,2025-06-29 12:10:00,2025-06-29 12:20:00,0.4551,6214.1462,6204.5582,6203.839312401618,7550.579746621006,-224.4567390365646,129.12105390725674,-95.33568512930788,0.80,0.80,28,,737.9976482040254,328.3374257462896,0.0,0.0,408.0622224577358,10504.49631682834,10800.0,8550.0,335.86272969765196,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,74,2025-06-29 12:20:00,2025-06-29 12:30:00,0.4463,6223.64,6215.325,6169.605729688829,7249.304593284856,-179.9498105993378,160.3468449098688,-19.602965689469016,0.80,0.80,28,,813.7303676438643,0.0,0.0,0.0,812.3445343105309,10800.0,10800.0,9300.0,363.1678630794566,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,75,2025-06-29 12:30:00,2025-06-29 12:40:00,0.4113,6046.5557,5935.7238,6094.327155941933,7092.690315959051,-166.39386000285305,146.19440960056983,-20.19945040228322,0.80,0.80,28,,813.13388293105,0.0,0.0,0.0,794.6618995977167,10800.0,10800.0,10050.0,334.4419660495409,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,76,2025-06-29 12:40:00,2025-06-29 12:50:00,0.5682,6080.6589,5750.9964,6339.51559388412,7045.443107907489,-117.65458567056157,117.19091418647213,-0.4636714840894456,0.80,0.80,28,,832.8696618492438,0.0,0.0,0.0,777.9259118492438,10800.0,10800.0,10800.0,473.23654186274035,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,77,2025-06-29 12:50:00,2025-06-29 13:00:00,0.8279,6358.93,5959.65,6542.0329655508185,7016.619915959051,-79.09782506803867,141.8594893069872,62.761664238948526,0.80,0.80,28,,62.761664238948526,0.0,3.78500242771824,0.0,0.0,10800.0,10795.794441746979,10800.0,51.960381823425486,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,78,2025-06-29 13:00:00,2025-06-29 13:10:00,0.8636,6503.6033,6440.2541,6598.938776907919,6820.115573583911,-36.86279944599861,118.93997735712401,82.0771779111254,0.80,0.80,28,,82.0771779111254,4.672842503356757,0.0,0.0,66.8461354077687,10795.794441746979,10800.0,10800.0,70.8818508440479,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,79,2025-06-29 13:10:00,2025-06-29 13:20:00,0.8416,6364.6451,6562.94,6487.606218475221,6537.4400647696875,-8.305641049077773,153.47312013577692,145.16747908669916,0.80,0.80,28,,145.16747908669916,0.0,0.0,0.0,178.21662908669913,10800.0,10800.0,10800.0,122.17295039936602,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,80,2025-06-29 13:20:00,2025-06-29 13:30:00,0.8618,6184.2,6330.7875,6414.241609317717,6309.258110727363,17.49724976505907,160.295778183389,177.79302794844807,0.80,0.80,28,,177.79302794844807,0.0,0.0,0.0,202.22427794844816,10800.0,10800.0,10800.0,153.22203148597254,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,81,2025-06-29 13:30:00,2025-06-29 13:40:00,0.8623,6352.9534,6328.3873,6574.1849758035905,6121.741072608897,75.40731719911551,145.78626167883112,221.19357887794663,0.80,0.80,28,,221.19357887794663,0.0,0.0,0.0,217.09922887794664,10800.0,10800.0,10800.0,190.7352230664534,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,82,2025-06-29 13:40:00,2025-06-29 13:50:00,0.9026,6547.5356,6442.2681,6597.4571323714,5926.383103141936,111.845671538244,148.28492876523217,260.13060030347617,0.80,0.80,28,,0.0,0.0,17.54458333333332,0.0,0.0,10800.0,10780.50601851852,10510.965999662803,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,83,2025-06-29 13:50:00,2025-06-29 14:00:00,0.9754,6543.7,6458.4375,6523.062630753812,5619.357361107065,150.61754494112452,119.37566340408131,269.99320834520586,0.80,0.80,28,,0.0,0.0,14.210416666666635,0.0,0.0,10780.50601851852,10764.716666666667,10210.973545945908,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,84,2025-06-29 14:00:00,2025-06-29 14:10:00,1.0002,6418.7569,6288.2667,6718.819337388531,5567.325564143922,191.91562887410146,132.85532289730355,324.770951771405,0.80,0.80,28,,0.0,0.0,21.748366666666698,0.0,0.0,10764.716666666667,10740.551814814815,9850.11693286657,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,85,2025-06-29 14:10:00,2025-06-29 14:20:00,0.9978,6325.2173,6017.7624,6757.952503215939,5481.975070693015,212.66290542048728,133.38432735578073,346.047232776268,0.80,0.80,28,,0.0,0.0,51.24248333333344,0.0,0.0,10740.551814814815,10683.615722222223,9465.620007559604,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,86,2025-06-29 14:20:00,2025-06-29 14:30:00,1.0271,6295.5,5830.95,6692.101075329559,5244.479675746215,241.27023326389053,97.52985077603867,338.8000840399292,0.80,0.80,28,,0.0,0.0,77.42500000000003,0.0,0.0,10683.615722222223,10597.587944444445,9089.17546973746,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,87,2025-06-29 14:30:00,2025-06-29 14:40:00,1.0906,6284.6497,5830.4004,6696.670410898033,5066.622762851598,271.67460800773915,116.96932428683112,388.6439322945703,0.80,0.80,28,,0.0,0.0,75.70821666666657,0.0,0.0,10597.587944444445,10513.467703703705,8657.348878299048,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,88,2025-06-29 14:40:00,2025-06-29 14:50:00,0.9376,6467.4053,5598.2114,6725.328932795681,4985.03058161431,290.0497251968951,111.01036910245571,401.0600942993508,0.80,0.80,28,,0.0,0.0,144.86565000000002,0.0,0.0,10513.467703703705,10352.505870370373,8211.72655129977,0.0,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,89,2025-06-29 14:50:00,2025-06-29 15:00:00,0.6694,6756.1,5186.3625,6647.630565744625,4946.020499901114,283.6016776405851,89.08149379760789,372.68317143819297,0.80,0.80,28,,1206.0165047715263,497.2156995884749,0.0,0.0,447.17788851638477,10352.505870370373,10800.0,8961.72655129977,807.3074482940598,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,90,2025-06-29 15:00:00,2025-06-29 15:10:00,0.66,6819.9591,5051.4894,6615.299025979771,4621.068799901113,332.37170434644287,90.65220058504553,423.0239049314884,0.80,0.80,28,,1256.3572382648217,0.0,0.0,0.0,961.6122882648218,10800.0,10800.0,9711.72655129977,829.1957772547823,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,91,2025-06-29 15:10:00,2025-06-29 15:20:00,0.7217,6641.3868,4882.1415,6613.577725979771,4551.595666821891,343.66367652631317,69.93903260002463,413.6027091263378,0.80,0.80,28,,1246.9360424596712,0.0,0.0,0.0,953.7284924596711,10800.0,10800.0,10461.72655129977,899.9137418431447,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,92,2025-06-29 15:20:00,2025-06-29 15:30:00,0.7308,6519.4,4525.875,6842.235793324847,4440.011604918635,400.3706980677019,113.10892018990779,513.4796182576097,0.80,0.80,28,,889.3390057023105,0.0,0.0,0.0,557.0848390356439,10800.0,10800.0,10800.0,649.9289453672485,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,93,2025-06-29 15:30:00,2025-06-29 15:40:00,0.7534,6757.9441,4192.8962,6929.269886663635,4084.7568049186357,474.0855136241665,89.91161889127335,563.9971325154398,0.80,0.80,28,,563.9971325154398,0.0,0.0,0.0,136.4891491821066,10800.0,10800.0,10800.0,424.91543963713235,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,94,2025-06-29 15:40:00,2025-06-29 15:50:00,0.7823,6778.212,4098.4196,6857.269199075339,4003.086302213593,475.69714947695763,78.85696373714438,554.554113214102,0.80,0.80,28,,554.554113214102,0.0,0.0,0.0,107.92204654743534,10800.0,10800.0,10800.0,433.827682767392,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,95,2025-06-29 15:50:00,2025-06-29 16:00:00,0.8055,6615.12,4111.9875,6744.269932648401,3828.284128257021,485.99763406522993,72.88578007945864,558.8834141446886,0.80,0.80,28,,558.8834141446886,0.0,0.0,0.0,141.69466414468866,10800.0,10800.0,10800.0,450.18059009354664,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,96,2025-06-29 16:00:00,2025-06-29 16:10:00,0.8271,6873.3243,3850.8412,6770.5997094156655,3672.560905250357,516.3398006942181,78.9411242313314,595.2809249255495,0.80,0.80,28,,595.2809249255495,0.0,0.0,0.0,91.53374159221607,10800.0,10800.0,10800.0,492.35685300592195,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,97,2025-06-29 16:10:00,2025-06-29 16:20:00,0.8519,7106.6146,3306.8255,6929.717257770479,3347.440549437819,597.0461180554432,58.543101574195816,655.589219629639,0.80,0.80,28,,655.589219629639,0.0,0.0,0.0,22.29103629630572,10800.0,10800.0,10800.0,558.4964562024895,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,98,2025-06-29 16:20:00,2025-06-29 16:30:00,0.8791,7009.64,2838.4125,6931.961474644655,3022.2354618294285,651.6210021358711,67.24519713709915,718.8661992729702,0.80,0.80,28,,718.8661992729703,0.0,0.0,0.0,23.66161593963693,10800.0,10800.0,10800.0,631.9552757808682,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,99,2025-06-29 16:30:00,2025-06-29 16:40:00,0.9024,6735.4786,2832.9909,6909.0054534510655,2836.9359179468197,678.6782559173743,74.63924486058056,753.3175007779548,0.80,0.80,28,,753.3175007779548,0.0,0.0,0.0,102.90288411128813,10800.0,10800.0,10800.0,679.7937127020264,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,100,2025-06-29 16:40:00,2025-06-29 16:50:00,0.9163,6606.9778,2743.893,6927.5423534510655,2589.23370555521,723.0514413159759,60.59901582705811,783.650457143034,0.80,0.80,28,,783.6504571430341,0.0,0.0,0.0,139.80299047636754,10800.0,10800.0,10800.0,718.0589138801622,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,101,2025-06-29 16:50:00,2025-06-29 17:00:00,0.9264,6692.43,2404.6875,7020.881474644655,2363.16860555521,776.2854781815741,64.41333396096798,840.6988121425421,0.80,0.80,28,,840.6988121425421,0.0,0.0,0.0,126.07506214254215,10800.0,10800.0,10800.0,778.823379568851,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,102,2025-06-29 17:00:00,2025-06-29 17:10:00,0.9462,6794.6472,2178.6864,6988.167735489094,2101.959754656406,814.3679968054481,55.557844860150965,869.9258416655991,0.80,0.80,28,,869.9258416655991,0.0,0.0,0.0,100.59904166559909,10800.0,10800.0,10800.0,823.1238313839899,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,103,2025-06-29 17:10:00,2025-06-29 17:20:00,0.9742,6831.5518,2077.6183,7030.9511410848345,1901.2404958535267,854.9517742052178,64.30478461957318,919.256558824791,0.80,0.80,28,,919.256558824791,0.0,0.0,0.0,126.93430882479106,10800.0,10800.0,10800.0,895.5397396071113,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,104,2025-06-29 17:20:00,2025-06-29 17:30:00,0.9862,6916.59,1933.8375,7279.722026842779,1695.573950412432,930.6913460717244,78.72155989634138,1009.4129059680658,0.80,0.80,28,,1009.4129059680658,0.0,0.0,0.0,178.95415596806583,10800.0,10800.0,10800.0,995.4830078657066,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,105,2025-06-29 17:30:00,2025-06-29 17:40:00,0.976,7039.7357,1591.2932,7364.2660855854865,1463.6390480444172,983.4378395901782,55.75619766374331,1039.1940372539216,0.80,0.80,28,,1039.1940372539216,0.0,0.0,0.0,131.12028725392156,10800.0,10800.0,10800.0,1014.2533803598275,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,106,2025-06-29 17:40:00,2025-06-29 17:50:00,1.0742,6128.289,1269.6029,6541.266591568795,1246.8767480444171,882.3983072540628,37.619128370201906,920.0174356242647,0.80,0.80,28,,920.0174356242647,0.0,0.0,0.0,110.23641895759818,10800.0,10800.0,10800.0,988.2827293475852,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,107,2025-06-29 17:50:00,2025-06-29 18:00:00,1.2313,4783.68,1066.725,5242.868834077328,1074.9864504124319,694.6470639441493,32.79372075727326,727.4407847014226,0.80,0.80,28,,727.4407847014227,0.0,0.0,0.0,107.94828470142261,10800.0,10800.0,10800.0,895.6978382028618,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,108,2025-06-29 18:00:00,2025-06-29 18:10:00,1.2561,4841.9301,885.064,4940.552392998924,866.4889504124319,679.0105737644153,40.122863502581424,719.1334372669967,0.80,0.80,28,,719.1334372669967,0.0,0.0,0.0,59.65575393366339,10800.0,10800.0,10800.0,903.3035105510745,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,109,2025-06-29 18:10:00,2025-06-29 18:20:00,1.2447,5349.0636,710.0061,5096.241839337449,612.0988480444172,747.3571652155052,41.16928713597281,788.526452351478,0.80,0.80,28,,788.526452351478,0.0,0.0,0.0,15.350202351477947,10800.0,10800.0,10800.0,981.4788752418847,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,110,2025-06-29 18:20:00,2025-06-29 18:30:00,1.2545,5497.22,531.1125,5151.286811071313,453.6489504124319,782.9396434431469,48.89724437377919,831.836887816926,0.80,0.80,28,,831.836887816926,0.0,0.0,0.0,4.152304483592729,10800.0,10800.0,10800.0,1043.5393757663337,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,111,2025-06-29 18:30:00,2025-06-29 18:40:00,1.2522,5376.6387,329.9749,5417.612038329753,313.62983954878126,850.6636997968286,32.939093252594034,883.6027930494226,0.80,0.80,28,,883.6027930494226,0.0,0.0,0.0,42.492159716089304,10800.0,10800.0,10800.0,1106.447417456487,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,112,2025-06-29 18:40:00,2025-06-29 18:50:00,1.2881,5207.1211,133.1627,5418.061915988918,117.38955261343334,883.4453938959142,23.367899660178864,906.8132935560931,0.80,0.80,28,,906.8132935560931,0.0,0.0,0.0,61.153560222759666,10800.0,10800.0,10800.0,1168.0662034296035,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,113,2025-06-29 18:50:00,2025-06-29 19:00:00,1.3466,5162.31,2.775,5299.453004184681,0.0,883.2421673641135,44.059158944872024,927.3013263089855,0.80,0.80,28,,93.96799297565235,0.0,765.9545070243478,0.0,0.0,10800.0,9948.939436639614,9874.074074074075,126.53729934101345,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,114,2025-06-29 19:00:00,2025-06-29 19:10:00,1.3523,5252.9727,0.0,5308.878420702661,0.0,884.8130701171101,42.83952713581971,927.6525972529298,0.80,0.80,28,,94.31926391959655,0.0,781.1761860804035,0.0,0.0,9948.939436639614,9080.965896550277,8948.14814814815,127.54794059847042,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,115,2025-06-29 19:10:00,2025-06-29 19:20:00,1.3445,5137.7445,4.2531,5372.565520106963,0.0,895.4275866844938,38.6407940325538,934.0683807170476,0.80,0.80,28,,100.73504738371435,0.0,754.8468526162856,0.0,0.0,9080.965896550277,8242.24717142107,8022.2222222222235,135.43827120740394,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,116,2025-06-29 19:20:00,2025-06-29 19:30:00,1.3483,4915.59,0.0,5420.272478892904,0.0,903.3787464821505,37.51700166089972,940.8957481430502,0.80,0.80,28,,107.56241480971698,0.0,711.702585190283,0.0,0.0,8242.24717142107,7451.466521209644,7096.296296296297,145.02640388794143,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,117,2025-06-29 19:30:00,2025-06-29 19:40:00,1.349,5035.0918,0.0,5359.714496488336,0.0,893.2857494147227,32.998114234668265,926.2838636493909,0.80,0.80,28,,92.95053031605767,0.0,746.231436350609,0.0,0.0,7451.466521209644,6622.320480820079,6170.370370370371,125.39026539636178,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,118,2025-06-29 19:40:00,2025-06-29 19:50:00,1.3473,5242.0695,0.3054,5328.029545264601,0.0,888.0049242107668,35.761157878324866,923.7660820890917,0.80,0.80,28,,90.43274875575844,0.0,783.1946012442414,0.0,0.0,6622.320480820079,5752.1042572153665,5244.444444444445,121.84004239863334,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,119,2025-06-29 19:50:00,2025-06-29 20:00:00,1.3482,5309.71,0.0,5465.1176658993045,0.0,910.8529443165507,34.70285211449607,945.5557964310468,0.80,0.80,28,,112.22246309771367,0.0,772.7292035689529,0.0,0.0,5752.1042572153665,4893.516253249863,4318.518518518519,151.2983247483376,0.0
G2_lightgbm_gate,2025-06-29,2025-06-29,120,2025-06-29 20:00:00,2025-06-29 20:10:00,1.3513,5252.8719,0.0,5475.315212166782,0.0,912.5525353611303,30.257521926343202,942.8100572874735,0.80,0.80,28,,109.4767239541402,0.0,766.0019260458598,0.0,0.0,4893.516253249863,4042.403002087797,3392.592592592593,147.93589707922965,0.0
